t_ms,clip_id,ax,ay,az,gx,gy,gz,label
432136,11,0.857056,-0.310181,-0.101318,1.342773,-38.94043,20.385742,circulos
432147,11,0.81897,-0.313721,-0.097412,-6.591797,-40.161133,17.822266,circulos
432157,11,0.792969,-0.324463,-0.062134,-11.657715,-42.907715,16.601562,circulos
432167,11,0.735596,-0.342163,-0.016113,-14.404297,-44.433594,17.39502,circulos
432177,11,0.661133,-0.365967,0.004395,-15.380859,-45.532227,20.751953,circulos
432187,11,0.625122,-0.342896,0.035645,-17.578125,-43.334961,29.47998,circulos
432197,11,0.612915,-0.297241,0.006958,-20.263672,-44.86084,36.132812,circulos
432207,11,0.601807,-0.301025,-0.003784,-21.362305,-45.959473,40.466309,circulos
432217,11,0.582031,-0.30127,0.019775,-22.827148,-44.616699,40.710449,circulos
432227,11,0.553589,-0.258911,0.033447,-27.282715,-43.518066,38.696289,circulos
432237,11,0.514526,-0.190674,0.045654,-30.883789,-37.719727,36.437988,circulos
432258,11,0.496826,-0.148437,0.099243,-33.447266,-31.066895,37.04834,circulos
432268,11,0.474976,-0.113892,0.116089,-40.100098,-30.517578,35.522461,circulos
432277,11,0.421265,-0.057495,0.156006,-46.020508,-30.883789,34.301758,circulos
432287,11,0.450439,0.021118,0.165283,-45.654297,-28.259277,35.095215,circulos
432297,11,0.447754,0.04126,0.1604,-33.38623,-20.324707,39.123535,circulos
432307,11,0.424561,0.047363,0.161255,-32.470703,-16.845703,37.04834,circulos
432317,11,0.465088,0.089844,0.157104,-35.766602,-13.183594,31.799316,circulos
432327,11,0.454346,0.106812,0.166992,-39.306641,-12.634277,25.45166,circulos
432337,11,0.423096,0.106323,0.180786,-42.114258,-14.831543,21.179199,circulos
432347,11,0.387695,0.13501,0.200439,-44.98291,-14.648438,21.972656,circulos
432357,11,0.381104,0.158325,0.200195,-42.96875,-12.695313,25.146484,circulos
432367,11,0.424561,0.131104,0.148193,-41.870117,-10.986328,26.855469,circulos
432377,11,0.467407,0.148437,0.133057,-45.227051,-9.70459,25.024414,circulos
432387,11,0.433716,0.175537,0.155884,-48.950195,-9.643555,20.507812,circulos
432397,11,0.45105,0.205933,0.176514,-51.147461,-5.554199,12.817383,circulos
432418,11,0.552368,0.214478,0.137085,-55.297852,0.061035,9.58252,circulos
432427,11,0.545654,0.237671,0.105713,-60.424805,1.037598,6.774902,circulos
432437,11,0.547974,0.259888,0.11377,-64.39209,2.258301,2.380371,circulos
432447,11,0.54834,0.258545,0.13269,-65.917969,5.92041,-0.732422,circulos
432457,11,0.573975,0.236816,0.086914,-64.758301,11.474609,-4.882812,circulos
432468,11,0.606689,0.246338,0.075806,-64.331055,15.197754,-10.131836,circulos
432477,11,0.607422,0.242432,0.082642,-64.63623,18.371582,-15.869141,circulos
432488,11,0.613037,0.217285,0.076294,-63.110352,21.850586,-18.859863,circulos
432498,11,0.653809,0.174438,0.05481,-60.60791,25.512695,-17.822266,circulos
432508,11,0.686279,0.161865,0.018921,-62.62207,26.916504,-12.512207,circulos
432518,11,0.738037,0.185913,-0.026001,-63.354492,26.855469,-10.070801,circulos
432528,11,0.766479,0.217163,-0.051636,-62.927246,27.770996,-8.666992,circulos
432538,11,0.768433,0.197388,-0.062866,-61.584473,29.23584,-7.202148,circulos
432548,11,0.754517,0.190552,-0.075684,-59.875488,30.700684,-5.92041,circulos
432558,11,0.765259,0.179687,-0.062744,-58.959961,36.987305,-10.742188,circulos
432578,11,0.860107,0.153076,-0.081665,-64.086914,42.541504,-12.695313,circulos
432588,11,0.942993,0.174683,-0.157104,-63.354492,43.762207,-10.009766,circulos
432598,11,1.006958,0.175171,-0.230957,-61.401367,43.518066,-5.981445,circulos
432608,11,1.045654,0.166016,-0.27832,-59.387207,42.541504,-2.929688,circulos
432618,11,1.083862,0.175781,-0.312622,-61.096191,37.597656,-4.760742,circulos
432628,11,1.092041,0.234619,-0.313965,-65.673828,34.240723,-9.460449,circulos
432638,11,1.118652,0.256226,-0.328247,-67.565918,32.287598,-14.892578,circulos
432648,11,1.122192,0.23877,-0.340088,-66.589355,29.724121,-18.859863,circulos
432658,11,1.113525,0.197266,-0.349854,-65.734863,26.977539,-22.155762,circulos
432668,11,1.082642,0.181519,-0.327148,-69.580078,23.010254,-27.587891,circulos
432678,11,1.037109,0.213623,-0.296509,-70.556641,23.986816,-27.282715,circulos
432688,11,1.074341,0.203735,-0.303955,-69.458008,26.062012,-24.780273,circulos
432698,11,1.132324,0.214111,-0.334595,-69.213867,26.000977,-21.362305,circulos
432710,11,1.166626,0.218872,-0.377319,-69.335937,22.338867,-17.944336,circulos
432719,11,1.156006,0.19812,-0.383423,-66.223145,12.512207,-10.070801,circulos
432740,11,1.083862,0.211426,-0.322754,-65.551758,13.305664,-8.544922,circulos
432749,11,1.145264,0.252075,-0.337769,-62.5,18.676758,-6.713867,circulos
432758,11,1.218018,0.294067,-0.384033,-57.556152,22.155762,-3.295898,circulos
432769,11,1.308228,0.321533,-0.434448,-52.490234,23.31543,-0.12207,circulos
432779,11,1.372559,0.352173,-0.466309,-51.696777,16.113281,-0.671387,circulos
432789,11,1.3573,0.362915,-0.440796,-52.978516,10.620117,-2.868652,circulos
432799,11,1.358643,0.393799,-0.432739,-54.626465,6.591797,-4.821777,circulos
432809,11,1.385132,0.422241,-0.434082,-57.739258,4.516602,-6.896973,circulos
432819,11,1.384277,0.407227,-0.428223,-59.326172,2.380371,-10.803223,circulos
432829,11,1.356567,0.445435,-0.400024,-61.035156,-1.281738,-15.74707,circulos
432839,11,1.469849,0.528809,-0.403931,-57.922363,-2.319336,-14.221191,circulos
432849,11,1.52771,0.546875,-0.434082,-55.480957,-6.04248,-12.695313,circulos
432859,11,1.547729,0.576172,-0.433838,-54.6875,-11.962891,-12.756348,circulos
432869,11,1.532349,0.590576,-0.425293,-53.161621,-19.104004,-13.671875,circulos
432879,11,1.518555,0.612671,-0.409302,-50.720215,-28.625488,-14.770508,circulos
432900,11,1.547241,0.652954,-0.454346,-41.259766,-34.240723,-17.028809,circulos
432910,11,1.527344,0.648315,-0.454102,-40.100098,-37.658691,-21.118164,circulos
432919,11,1.474976,0.630005,-0.42688,-38.879395,-41.564941,-24.902344,circulos
432929,11,1.43335,0.626221,-0.412476,-36.499023,-44.555664,-27.099609,circulos
432939,11,1.366821,0.592529,-0.41333,-32.409668,-50.720215,-30.395508,circulos
432949,11,1.316772,0.597046,-0.397583,-31.738281,-53.894043,-32.714844,circulos
432959,11,1.27002,0.612915,-0.384033,-30.639648,-56.45752,-33.996582,circulos
432969,11,1.238281,0.615601,-0.375977,-28.076172,-58.776855,-33.508301,circulos
432979,11,1.199707,0.600586,-0.370972,-24.963379,-61.279297,-32.409668,circulos
432989,11,1.163574,0.580811,-0.346924,-19.287109,-65.856934,-30.822754,circulos
433000,11,1.093994,0.571289,-0.306885,-17.150879,-67.321777,-30.273437,circulos
433009,11,1.068359,0.571289,-0.301392,-14.587402,-68.908691,-30.151367,circulos
433020,11,1.037354,0.588623,-0.297974,-12.451172,-70.251465,-30.517578,circulos
433030,11,0.986816,0.580688,-0.270752,-9.216309,-70.678711,-31.188965,circulos
433039,11,0.932861,0.550293,-0.237061,-5.249023,-69.396973,-29.602051,circulos
433061,11,0.882202,0.503296,-0.187378,3.356934,-67.138672,-28.198242,circulos
433070,11,0.855103,0.484985,-0.167114,5.67627,-66.345215,-28.686523,circulos
433080,11,0.827637,0.481201,-0.139282,8.422852,-64.880371,-28.808594,circulos
433090,11,0.821045,0.477661,-0.125488,11.71875,-62.744141,-27.770996,circulos
433100,11,0.819336,0.44165,-0.14209,19.592285,-61.584473,-23.193359,circulos
433110,11,0.800903,0.404175,-0.131592,22.338867,-60.974121,-23.498535,circulos
433120,11,0.7677,0.391357,-0.117676,22.949219,-61.035156,-25.817871,circulos
433130,11,0.746216,0.407104,-0.107422,23.742676,-60.119629,-28.747559,circulos
433140,11,0.735962,0.391724,-0.105835,26.062012,-58.654785,-31.066895,circulos
433150,11,0.715942,0.35376,-0.102051,31.37207,-58.59375,-33.26416,circulos
433160,11,0.597656,0.274414,-0.017334,33.752441,-57.983398,-34.484863,circulos
433170,11,0.550049,0.250122,0.019043,35.583496,-55.664062,-36.315918,circulos
433180,11,0.536865,0.223633,0.023682,37.231445,-51.696777,-37.719727,circulos
433190,11,0.528076,0.198975,0.028687,38.696289,-48.095703,-39.245605,circulos
433200,11,0.518433,0.184814,0.034912,39.978027,-44.189453,-38.757324,circulos
433220,11,0.480347,0.108643,0.064697,47.241211,-39.001465,-37.17041,circulos
433230,11,0.460815,0.093018,0.097778,48.400879,-36.560059,-37.231445,circulos
433240,11,0.436035,0.089233,0.121338,48.64502,-33.935547,-36.804199,circulos
433250,11,0.414429,0.065796,0.129272,50.415039,-31.433105,-33.752441,circulos
433260,11,0.380005,0.00415,0.150024,53.283691,-24.414062,-27.46582,circulos
433270,11,0.356812,-0.020874,0.170654,52.734375,-20.202637,-27.22168,circulos
433280,11,0.319946,-0.039551,0.200195,51.696777,-15.686035,-28.381348,circulos
433290,11,0.303711,-0.045776,0.21875,51.452637,-10.192871,-28.381348,circulos
433300,11,0.309204,-0.06604,0.206299,52.612305,-4.699707,-26.306152,circulos
433310,11,0.328979,-0.084839,0.189819,56.335449,4.943848,-16.357422,circulos
433320,11,0.42041,-0.113403,0.116821,59.326172,7.385254,-8.117676,circulos
433330,11,0.443237,-0.148926,0.109253,61.096191,8.422852,-3.112793,circulos
433340,11,0.453735,-0.138794,0.114136,60.546875,9.399414,-1.098633,circulos
433350,11,0.4823,-0.102417,0.123047,59.448242,12.145996,-1.098633,circulos
433361,11,0.480103,-0.121704,0.157227,59.631348,19.40918,-6.408691,circulos
433383,11,0.498657,-0.107056,0.190918,59.082031,28.747559,-9.887695,circulos
433392,11,0.516479,-0.11084,0.159912,60.852051,32.043457,-8.239746,circulos
433401,11,0.533447,-0.096558,0.102173,62.438965,34.606934,-5.432129,circulos
433410,11,0.56897,-0.097168,0.038208,64.758301,36.499023,-3.417969,circulos
433421,11,0.673218,-0.178711,-0.015747,67.016602,38.879395,-5.310059,circulos
433431,11,0.654785,-0.234253,0.023437,63.842773,38.452148,-11.291504,circulos
433441,11,0.621948,-0.24292,0.055542,58.227539,38.085937,-17.272949,circulos
433452,11,0.616699,-0.259888,0.059937,54.504395,39.0625,-19.775391,circulos
433461,11,0.617676,-0.263428,0.051514,52.368164,40.283203,-19.287109,circulos
433471,11,0.63562,-0.23584,0.020996,52.67334,43.029785,-10.131836,circulos
433481,11,0.709229,-0.209961,-0.063232,55.725098,44.921875,-4.943848,circulos
433491,11,0.74231,-0.218506,-0.077148,57.434082,46.508789,-1.831055,circulos
433501,11,0.755493,-0.196411,-0.089722,56.70166,46.75293,-0.244141,circulos
433511,11,0.783203,-0.183838,-0.076782,56.518555,47.485352,0.732422,circulos
433521,11,0.81897,-0.200928,-0.056274,57.250977,49.499512,0.366211,circulos
433542,11,0.903809,-0.075806,-0.059326,55.114746,51.757812,-2.807617,circulos
433552,11,0.937012,-0.093994,-0.084961,57.434082,53.100586,-3.723145,circulos
433561,11,0.959961,-0.121826,-0.119385,58.654785,54.382324,-5.004883,circulos
433571,11,0.998413,-0.135986,-0.157349,59.204102,56.213379,-6.225586,circulos
433581,11,1.080322,-0.172485,-0.203125,59.814453,58.532715,-6.225586,circulos
433591,11,1.10437,-0.196289,-0.214111,59.936523,57.434082,-5.737305,circulos
433601,11,1.119629,-0.183228,-0.210571,58.654785,56.274414,-5.432129,circulos
433611,11,1.134644,-0.173584,-0.227173,58.044434,55.358887,-4.943848,circulos
433621,11,1.16333,-0.190674,-0.255371,59.387207,54.382324,-3.662109,circulos
433631,11,1.193848,-0.188965,-0.283813,59.143066,52.429199,-2.868652,circulos
433642,11,1.255981,-0.159058,-0.313721,59.814453,51.635742,-3.173828,circulos
433651,11,1.287964,-0.148437,-0.305176,62.805176,50.476074,-0.549316,circulos
433661,11,1.317993,-0.162842,-0.305176,66.345215,48.706055,4.394531,circulos
433671,11,1.358643,-0.17041,-0.317993,68.725586,47.180176,9.521484,circulos
433681,11,1.420898,-0.157471,-0.347412,68.847656,40.344238,13.549805,circulos
433703,11,1.470947,-0.199463,-0.421875,65.063477,31.005859,7.93457,circulos
433712,11,1.459351,-0.22937,-0.408936,63.293457,27.648926,4.577637,circulos
433721,11,1.443481,-0.249146,-0.379883,62.011719,25.085449,2.868652,circulos
433731,11,1.415161,-0.265381,-0.363403,62.5,23.376465,3.90625,circulos
433741,11,1.485352,-0.267334,-0.408936,66.345215,24.475098,14.099121,circulos
433752,11,1.534424,-0.272339,-0.447021,68.29834,23.132324,19.714355,circulos
433761,11,1.584595,-0.288574,-0.472656,69.274902,19.958496,23.4375,circulos
433772,11,1.618164,-0.310913,-0.482788,68.29834,15.014648,24.597168,circulos
433782,11,1.62915,-0.321655,-0.481201,65.856934,8.728027,24.108887,circulos
433792,11,1.62207,-0.325195,-0.46521,60.302734,-2.624512,20.568848,circulos
433802,11,1.58606,-0.318726,-0.414917,59.143066,-5.554199,18.432617,circulos
433812,11,1.575439,-0.326538,-0.420898,58.59375,-7.873535,17.333984,circulos
433822,11,1.573486,-0.345337,-0.419189,58.71582,-9.58252,17.333984,circulos
433832,11,1.54834,-0.387451,-0.408325,58.288574,-12.878418,19.53125,circulos
433842,11,1.516968,-0.408203,-0.383057,56.762695,-19.592285,28.076172,circulos
433863,11,1.466919,-0.318237,-0.338989,51.635742,-22.888184,37.231445,circulos
433872,11,1.462402,-0.295288,-0.322266,51.391602,-24.047852,40.161133,circulos
433882,11,1.451904,-0.274414,-0.311035,50.78125,-25.085449,41.748047,circulos
433892,11,1.422729,-0.263062,-0.29187,50.842285,-26.245117,43.273926,circulos
433902,11,1.378906,-0.269775,-0.276978,52.55127,-28.137207,50.598145,circulos
433913,11,1.391357,-0.273315,-0.287842,52.91748,-28.076172,54.870605,circulos
433923,11,1.409058,-0.256958,-0.304565,52.001953,-29.846191,58.71582,circulos
433932,11,1.432373,-0.219727,-0.317749,49.865723,-32.043457,60.241699,circulos
433942,11,1.454468,-0.182861,-0.348267,48.583984,-34.912109,60.791016,circulos
433952,11,1.464233,-0.192383,-0.377075,48.156738,-43.212891,57.006836,circulos
433962,11,1.389893,-0.288086,-0.373169,45.654297,-47.485352,50.354004,circulos
433972,11,1.330933,-0.310059,-0.340942,41.870117,-50.476074,43.884277,circulos
433982,11,1.301025,-0.31665,-0.338135,39.0625,-51.635742,40.405273,circulos
433992,11,1.279175,-0.334717,-0.354004,38.085937,-52.67334,38.635254,circulos
434003,11,1.241089,-0.395142,-0.350464,37.902832,-57.373047,31.494141,circulos
434013,11,1.161743,-0.436768,-0.320679,30.395508,-58.71582,27.587891,circulos
434023,11,1.122681,-0.473267,-0.316772,26.367187,-61.523437,25.512695,circulos
434033,11,1.079224,-0.498657,-0.310669,22.277832,-64.697266,23.620605,circulos
434043,11,1.040283,-0.509277,-0.29187,17.211914,-67.016602,20.629883,circulos
434053,11,1.00293,-0.511475,-0.268066,12.451172,-68.664551,16.723633,circulos
434063,11,0.918213,-0.519531,-0.192627,2.929688,-70.3125,10.375977,circulos
434073,11,0.861206,-0.53772,-0.160034,-1.159668,-70.19043,10.192871,circulos
434083,11,0.820923,-0.542114,-0.139526,-6.286621,-68.664551,10.986328,circulos
434093,11,0.780151,-0.52771,-0.131714,-11.108398,-66.345215,10.681152,circulos
434103,11,0.741455,-0.514282,-0.11731,-15.197754,-63.659668,9.460449,circulos
434113,11,0.688965,-0.512573,-0.093018,-25.20752,-57.800293,2.197266,circulos
434123,11,0.638184,-0.477295,-0.053833,-31.005859,-53.344727,-2.319336,circulos
434133,11,0.622803,-0.467041,-0.036499,-36.437988,-49.804687,-7.263184,circulos
434143,11,0.606445,-0.455078,0.006836,-42.297363,-47.668457,-12.878418,circulos
434153,11,0.582153,-0.421997,0.117676,-48.217773,-45.532227,-16.601562,circulos
434163,11,0.549561,-0.346558,0.230347,-53.649902,-40.344238,-4.516602,circulos
434173,11,0.522217,-0.21167,0.244019,-50.90332,-36.804199,12.695313,circulos
434183,11,0.587402,-0.223877,0.164917,-41.870117,-32.897949,29.846191,circulos
434193,11,0.652954,-0.232056,0.06604,-36.132812,-31.188965,39.794922,circulos
434203,11,0.697388,-0.200684,0.001953,-38.269043,-30.883789,39.367676,circulos
434213,11,0.709229,-0.160889,-0.028076,-43.212891,-31.860352,30.395508,circulos
434224,11,0.659424,-0.107178,-0.067505,-52.856445,-35.27832,2.807617,circulos
434233,11,0.617798,-0.113892,-0.057495,-57.434082,-35.949707,-10.986328,circulos
434244,11,0.557739,-0.134277,-0.031982,-63.781738,-36.560059,-25.085449,circulos
434254,11,0.498901,-0.13208,-0.000488,-71.411133,-36.254883,-38.146973,circulos
434264,11,0.434082,-0.120117,0.028809,-79.101562,-34.851074,-48.950195,circulos
434274,11,0.383179,-0.084351,0.115723,-86.425781,-27.160645,-50.354004,circulos
434284,11,0.325806,-0.057739,0.139038,-82.458496,-24.536133,-33.752441,circulos
434294,11,0.318481,-0.037354,0.156494,-77.087402,-22.949219,-13.366699,circulos
434304,11,0.300293,-0.000977,0.17627,-74.157715,-21.484375,2.868652,circulos
434314,11,0.294678,0.044922,0.197266,-72.875977,-17.63916,12.207031,circulos
434324,11,0.308228,0.082764,0.203125,-72.08252,-5.981445,13.916016,circulos
434334,11,0.367188,0.179199,0.189941,-72.631836,-0.610352,12.451172,circulos
434344,11,0.420776,0.231812,0.172729,-70.983887,4.943848,12.390137,circulos
434354,11,0.485962,0.265991,0.147461,-68.115234,9.033203,13.183594,circulos
434364,11,0.529297,0.269043,0.125122,-65.917969,11.291504,12.817383,circulos
434374,11,0.541504,0.27063,0.129639,-65.063477,12.573242,7.141113,circulos
434396,11,0.526001,0.223511,0.155029,-59.936523,17.944336,6.04248,circulos
434405,11,0.522217,0.190063,0.143188,-58.898926,20.019531,5.615234,circulos
434414,11,0.521729,0.176514,0.131226,-58.410645,22.888184,5.737305,circulos
434424,11,0.521851,0.173584,0.114014,-56.335449,26.489258,7.446289,circulos
434434,11,0.530518,0.164673,0.080566,-50.65918,33.081055,12.878418,circulos
434444,11,0.565063,0.201538,0.064697,-49.01123,36.376953,14.831543,circulos
434454,11,0.59021,0.217041,0.0448,-47.180176,39.367676,15.319824,circulos
434464,11,0.606445,0.21582,0.032593,-45.593262,41.503906,13.977051,circulos
434474,11,0.622314,0.190674,0.02478,-44.677734,42.84668,12.207031,circulos
434484,11,0.623047,0.160522,0.013062,-45.898437,45.166016,8.483887,circulos
434494,11,0.621094,0.113159,-0.023193,-46.081543,47.607422,9.155273,circulos
434504,11,0.629883,0.076416,-0.047607,-44.799805,50.476074,12.634277,circulos
434514,11,0.660034,0.058716,-0.066162,-44.311523,53.039551,17.76123,circulos
434525,11,0.707153,0.070435,-0.100464,-45.410156,55.175781,23.254395,circulos
434535,11,0.761597,0.095093,-0.144043,-46.630859,55.664062,27.526855,circulos
434555,11,0.818359,0.131958,-0.22229,-49.865723,49.621582,22.521973,circulos
434564,11,0.780273,0.119507,-0.206055,-51.025391,48.156738,17.76123,circulos
434575,11,0.746826,0.093506,-0.189575,-51.818848,49.01123,12.634277,circulos
434585,11,0.736328,0.054321,-0.188477,-53.161621,51.330566,8.911133,circulos
434595,11,0.753174,0.032593,-0.225708,-56.030273,59.265137,11.047363,circulos
434605,11,0.897217,0.061768,-0.274536,-55.725098,60.72998,17.578125,circulos
434615,11,0.971802,0.052979,-0.327637,-54.138184,57.556152,26.184082,circulos
434625,11,1.026855,0.078369,-0.349976,-53.100586,52.978516,32.653809,circulos
434635,11,1.081421,0.112915,-0.380493,-54.6875,48.278809,34.851074,circulos
434645,11,1.09375,0.134277,-0.393188,-58.105469,37.597656,27.160645,circulos
434655,11,1.101074,0.197998,-0.365601,-60.119629,34.667969,18.493652,circulos
434665,11,1.127808,0.180176,-0.352295,-61.828613,37.414551,8.239746,circulos
434675,11,1.143188,0.181641,-0.334106,-63.415527,38.330078,-1.464844,circulos
434685,11,1.179199,0.184692,-0.334717,-65.612793,39.733887,-9.460449,circulos
434695,11,1.228882,0.186035,-0.337402,-66.40625,40.95459,-18.310547,circulos
434717,11,1.209229,0.179199,-0.349609,-66.101074,34.606934,-11.71875,circulos
434726,11,1.239746,0.152344,-0.372437,-60.852051,32.714844,0.366211,circulos
434735,11,1.268311,0.134399,-0.422607,-56.945801,29.23584,10.986328,circulos
434745,11,1.279419,0.141602,-0.438354,-57.250977,26.794434,13.61084,circulos
434755,11,1.275635,0.205078,-0.416138,-58.71582,28.076172,5.310059,circulos
434765,11,1.34729,0.220825,-0.436646,-58.959961,30.273437,1.647949,circulos
434775,11,1.415161,0.242554,-0.46521,-58.59375,30.700684,-0.12207,circulos
434785,11,1.504883,0.264771,-0.512939,-58.349609,29.785156,-1.586914,circulos
434795,11,1.581787,0.305298,-0.563965,-59.143066,26.000977,-4.333496,circulos
434805,11,1.603882,0.363647,-0.578979,-60.791016,13.183594,-10.498047,circulos
434815,11,1.538208,0.374634,-0.502197,-58.227539,7.263184,-7.8125,circulos
434825,11,1.532715,0.383667,-0.49585,-55.969238,2.685547,-3.78418,circulos
434836,11,1.531372,0.417603,-0.498535,-55.114746,-0.366211,-1.89209,circulos
434846,11,1.512451,0.432983,-0.490967,-53.588867,-2.929688,-3.295898,circulos
434856,11,1.48999,0.432495,-0.469116,-51.879883,-3.967285,-8.544922,circulos
434878,11,1.501465,0.440918,-0.458618,-45.471191,-5.432129,-8.605957,circulos
434887,11,1.532227,0.44751,-0.481079,-43.457031,-7.751465,-7.446289,circulos
434897,11,1.565063,0.44873,-0.495239,-41.015625,-11.047363,-6.04248,circulos
434906,11,1.577148,0.457031,-0.501587,-39.245605,-15.686035,-6.347656,circulos
434916,11,1.583252,0.445679,-0.533569,-36.92627,-25.695801,-13.85498,circulos
434926,11,1.539673,0.441406,-0.532959,-36.376953,-31.555176,-18.310547,circulos
434936,11,1.504272,0.413696,-0.536621,-34.057617,-36.560059,-20.996094,circulos
434946,11,1.468384,0.386597,-0.530029,-32.592773,-41.19873,-21.911621,circulos
434956,11,1.42334,0.376709,-0.510742,-31.982422,-46.264648,-22.216797,circulos
434966,11,1.3479,0.360352,-0.477783,-31.25,-55.664062,-22.460937,circulos
434976,11,1.248901,0.348389,-0.436401,-30.212402,-57.861328,-21.728516,circulos
434986,11,1.226685,0.328491,-0.452759,-28.930664,-60.36377,-20.996094,circulos
434996,11,1.196289,0.322021,-0.462891,-28.564453,-62.927246,-21.728516,circulos
435006,11,1.171387,0.325317,-0.456055,-28.076172,-65.063477,-23.986816,circulos
435016,11,1.159668,0.326172,-0.443848,-26.794434,-66.162109,-31.860352,circulos
435038,11,1.078491,0.323975,-0.415894,-27.893066,-74.401855,-43.457031,circulos
435048,11,1.033691,0.337036,-0.376709,-27.099609,-76.293945,-46.691895,circulos
435057,11,0.995728,0.334351,-0.353638,-24.963379,-77.453613,-46.264648,circulos
435066,11,0.955322,0.328003,-0.327881,-22.277832,-78.186035,-43.579102,circulos
435077,11,0.886719,0.328857,-0.275513,-17.76123,-77.087402,-34.790039,circulos
435087,11,0.892456,0.360352,-0.28479,-15.441895,-75.317383,-28.198242,circulos
435096,11,0.926514,0.370728,-0.289673,-11.779785,-72.875977,-21.728516,circulos
435107,11,0.946899,0.383179,-0.291626,-8.483887,-73.364258,-16.967773,circulos
435117,11,0.926392,0.410767,-0.275757,-5.92041,-75.500488,-14.587402,circulos
435127,11,0.897339,0.436646,-0.251099,0.793457,-78.613281,-13.916016,circulos
435137,11,0.800659,0.431274,-0.202393,4.760742,-77.575684,-15.50293,circulos
435147,11,0.768799,0.416626,-0.19397,7.69043,-75.134277,-17.944336,circulos
435157,11,0.736572,0.408081,-0.172241,10.131836,-72.509766,-21.240234,circulos
435167,11,0.697632,0.38501,-0.138794,12.939453,-69.213867,-23.925781,circulos
435177,11,0.677368,0.373169,-0.119141,15.869141,-62.744141,-19.958496,circulos
435197,11,0.722534,0.34021,-0.159912,32.531738,-58.47168,-5.187988,circulos
435207,11,0.739624,0.328247,-0.181274,37.04834,-57.434082,0.305176,circulos
435217,11,0.74939,0.316528,-0.197876,39.733887,-56.335449,2.380371,circulos
435227,11,0.747559,0.291382,-0.205688,42.297363,-56.213379,0.427246,circulos
435237,11,0.689331,0.28772,-0.180542,43.762207,-56.640625,-14.709473,circulos
435247,11,0.647461,0.236206,-0.153931,45.10498,-56.82373,-26.123047,circulos
435257,11,0.603149,0.157227,-0.124634,45.532227,-56.335449,-39.489746,circulos
435267,11,0.530029,0.134277,-0.081909,41.809082,-54.80957,-53.588867,circulos
435277,11,0.442383,0.144165,-0.021851,37.29248,-51.940918,-64.331055,circulos
435287,11,0.369141,0.137817,0.062134,42.053223,-42.907715,-61.401367,circulos
435297,11,0.334229,0.072876,0.030273,46.936035,-39.123535,-50.109863,circulos
435307,11,0.354614,0.052124,0.011719,51.025391,-36.071777,-37.414551,circulos
435317,11,0.355225,0.043213,0.011719,54.138184,-34.423828,-26.245117,circulos
435327,11,0.342773,0.049683,0.051636,57.434082,-33.26416,-17.51709,circulos
435337,11,0.314941,0.043335,0.104736,76.477051,-25.817871,-11.169434,circulos
435347,11,0.227051,-0.059814,0.195923,65.429687,-18.798828,-14.404297,circulos
435357,11,0.201172,-0.087769,0.219604,62.805176,-11.779785,-19.592285,circulos
435367,11,0.203003,-0.115967,0.203613,60.546875,-5.065918,-21.850586,circulos
435378,11,0.237305,-0.144409,0.177612,61.645508,2.441406,-19.042969,circulos
435387,11,0.297974,-0.147095,0.137817,64.819336,9.887695,-11.169434,circulos
435398,11,0.446533,-0.170166,0.049805,73.547363,20.202637,10.009766,circulos
435407,11,0.508301,-0.166626,0.040405,76.477051,23.132324,17.39502,circulos
435418,11,0.536621,-0.192261,0.063599,78.063965,24.475098,20.996094,circulos
435428,11,0.528931,-0.224976,0.102173,78.430176,25.634766,20.507812,circulos
435438,11,0.519409,-0.216797,0.110718,75.622559,28.442383,17.578125,circulos
435448,11,0.556885,-0.197998,0.02356,70.800781,36.437988,13.305664,circulos
435458,11,0.638428,-0.177612,-0.019409,70.3125,39.733887,11.108398,circulos
435468,11,0.682983,-0.160645,-0.045288,70.373535,42.785645,8.544922,circulos
435478,11,0.719727,-0.156616,-0.056885,70.983887,44.86084,5.615234,circulos
435488,11,0.722656,-0.158203,-0.049438,72.20459,45.227051,1.708984,circulos
435498,11,0.722778,-0.156494,-0.044556,74.035645,48.828125,-7.568359,circulos
435508,11,0.765381,-0.147461,-0.070435,75.439453,51.452637,-12.573242,circulos
435518,11,0.799683,-0.149048,-0.103638,76.843262,53.161621,-17.822266,circulos
435528,11,0.834839,-0.152344,-0.146851,77.331543,53.771973,-22.644043,circulos
435538,11,0.848877,-0.171875,-0.180908,77.636719,52.612305,-25.817871,circulos
435548,11,0.857178,-0.215942,-0.191772,78.674316,50.537109,-26.855469,circulos
435570,11,0.811279,-0.305664,-0.0896,73.608398,46.936035,-29.602051,circulos
435579,11,0.823975,-0.282349,-0.109985,71.166992,47.119141,-28.137207,circulos
435589,11,0.856445,-0.249146,-0.13855,70.3125,47.668457,-24.658203,circulos
435599,11,0.888672,-0.234375,-0.148804,71.350098,48.095703,-21.484375,circulos
435609,11,0.918335,-0.278564,-0.113647,75.134277,49.743652,-17.39502,circulos
435618,11,0.970093,-0.251099,-0.111328,76.538086,51.452637,-15.075684,circulos
435629,11,1.014526,-0.269531,-0.129517,78.796387,52.978516,-11.59668,circulos
435639,11,1.070557,-0.296021,-0.161987,81.481934,54.016113,-7.995605,circulos
435649,11,1.11792,-0.32605,-0.201538,82.15332,54.321289,-5.737305,circulos
435659,11,1.155029,-0.342651,-0.214233,82.15332,54.077148,-2.990723,circulos
